Date,Tair,Windsp m/s,Wind dir,precip,VPD,RH,Atm P,SWC_2cm,SoilT_2cm,SoilT_5cm,SoilT_10cm,SWD,SWU,LWD,LWU,NETRAD,U*,CO2,del_13C,del_18O,LE [W m-2],H [w m-2],Fc [µmol m-2 s-1],ustar eddy [m s-1],Rn eddy [W m-2],Tair eddy [¡C],Rho air eddy,Humidity eddy,vhor eddy [m s-1],SWDR [W m-2],SWUR [W m-2],soil resp [µmol m-2 s-1],leaf resp  [µmol m-2 s-1],ecosystem resp [µmol m-2 s-1],Rleaf/GPP
01.05.2006 22:00,12.5,3.1,297,0,1.12,22.8,78.91,0.09,15.7,16.5,15.7,0,0,269,347,-78,0.07,389.56,-8.55,41.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
01.05.2006 22:30,13.2,2.9,304,0,1.17,22.9,78.89,0.09,15.7,16.5,15.7,0,0,292,345,-53,0.03,389.29,-8.58,41.89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
01.05.2006 23:00,14,2.7,298,0,1.22,23.4,78.88,0.09,14.9,15.6,14.9,0,0,310,352,-42,0.05,388.48,-8.66,41.68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
01.05.2006 23:30,14.4,2.3,214,0,1.25,23.3,78.9,0.09,14.9,15.6,14.9,0,0,327,358,-31,0.03,388.08,-8.63,41.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 00:00,14.7,2.5,262,0,1.3,21.8,78.9,0.09,14.8,15.1,14.8,0,0,330,366,-36,0.01,387.96,-8.67,41.62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 00:30,13.9,1.4,246,0,1.21,23.6,78.88,0.09,14.8,15.1,14.8,0,0,300,353,-53,0,387.43,-8.5,41.73,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 01:00,12.3,1.7,241,0,1.03,27.4,78.87,0.09,14.2,14.7,14.2,0,0,273,343,-70,0.01,388.22,-8.55,41.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 01:30,12,1.4,301,0,1,28.3,78.86,0.09,13.9,14.4,13.9,0,0,286,339,-53,0,388.47,-8.51,41.74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 02:00,10.7,0.9,342,0,0.88,31.3,78.85,0.09,13.5,14.1,13.5,0,0,302,344,-41,0,391.59,-8.65,41.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 02:30,10.5,1.9,322,0,0.87,30.8,78.86,0.09,13.3,13.9,13.3,0,0,304,344,-40,0,391.55,-8.74,41.67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 03:00,9.4,2,316,0,0.79,32.8,78.86,0.09,13,13.7,13,0,0,269,338,-68,0.03,391.07,-8.69,41.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 03:30,8.8,1.1,309,0,0.73,35.2,78.86,0.09,12.6,13.4,12.6,0,0,259,330,-70,0.01,390.66,-8.86,41.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 04:00,8.4,1.1,303,0,0.7,36.2,78.87,0.09,12.1,13.1,12.1,0,0,256,325,-68,0,390.22,-8.73,41.95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 04:30,8.3,1.7,300,0,0.69,36.5,78.88,0.09,12.1,13.1,12.1,0,0,253,322,-68,0,393.37,-8.87,41.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 05:00,8.6,1.9,277,0,0.71,36,78.89,0.09,11.3,12.4,11.3,0,0,257,324,-66,0,392.59,-8.82,41.88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 05:30,9.7,2.3,294,0,0.78,34.5,78.9,0.09,11.3,12.4,11.3,18,4,259,326,-53,0.04,391.63,-8.55,42.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 06:00,12.1,1.8,318,0,0.96,31.8,78.92,0.09,11.1,12.2,11.1,84,15,268,340,-2,0.07,392.23,-8.74,41.81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 06:30,15.8,1.1,218,0,1.33,26,78.92,0.09,10.9,11.9,10.9,241,53,290,373,104,0,389.84,-8.71,41.76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 07:00,17,1.9,86,0,1.44,25.2,78.93,0.09,11.9,11.8,11.9,330,75,289,391,153,0.09,386.97,-8.44,42.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 07:30,15.7,2.4,67,0,1.34,24.3,78.94,0.09,11.9,11.8,11.9,412,96,294,410,200,0.08,388.83,-8.72,42.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 08:00,17.3,1.8,31,0,1.5,23.8,78.95,0.09,14.4,12.4,14.4,556,131,298,435,288,0.17,390.75,-8.71,42.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 08:30,19.9,1.2,107,0,1.81,21.7,78.94,0.09,14.4,12.4,14.4,671,159,299,465,346,0.03,389.14,-8.67,42.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 09:00,20.1,2.5,91,0,1.85,20.8,78.93,0.09,17.1,13.5,17.1,705,167,303,482,359,0.09,386.94,-8.5,42.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 09:30,20.5,1.3,98,0,1.9,20.9,78.93,0.09,18.5,14.3,18.5,884,210,324,524,474,0.11,388.75,-8.49,42.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 10:00,21.6,2.2,110,0,2.07,19.7,78.92,0.09,19.8,15.2,19.8,821,192,336,537,428,0.27,386.4,-8.39,42.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 10:30,22.8,2.7,83,0,2.28,17.8,78.88,0.09,21.8,16.1,21.8,1036,244,347,572,567,0.32,385.78,-8.44,41.94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 11:00,23.4,1.4,159,0,2.43,15.2,78.85,0.09,23.8,17,23.8,1013,240,350,576,548,-0.01,385.18,-8.47,42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 11:30,23.9,3.2,306,0,2.55,13.7,78.82,0.09,25.3,18,25.3,793,188,354,539,420,0.35,384.02,-8.45,41.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 12:00,22,4.6,292,0,2.24,14.8,78.78,0.09,26.8,19.1,26.8,386,91,360,493,162,0.67,383.89,-8.35,41.74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 12:30,23.5,2.2,254,0,2.51,13,78.77,0.09,26.9,19.7,26.9,622,147,351,506,319,0.1,383.8,-8.46,41.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 13:00,20.9,3.2,290,0,2.05,17,78.75,0.09,27,20.3,27,474,111,351,490,224,0.35,383.93,-8.33,41.98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 13:30,22.6,3.9,356,0,2.35,14,78.77,0.09,26.1,20.6,26.1,446,107,349,469,219,0.2,384.1,-8.46,41.62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 14:00,22.8,4.4,310,0,2.36,14.6,78.75,0.09,25.3,20.8,25.3,306,72,359,471,122,0.62,384.1,-8.5,41.51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 14:30,23.7,3.5,267,0,2.5,14.4,78.73,0.09,25.7,21,25.7,356,83,350,481,143,0.2,383.86,-8.41,41.71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 15:00,23.7,3.2,106,0,2.56,12.6,78.69,0.09,26.1,21.1,26.1,513,124,354,486,258,0.2,383.75,-8.36,41.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 15:30,23.4,2.6,91,0,2.51,12.7,78.68,0.1,25.8,21.2,25.8,314,76,353,463,128,0.2,384.34,-8.41,41.51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 16:00,22.9,2.1,57,0,2.43,13,78.64,0.1,25.4,21.3,25.4,466,112,329,489,194,0.15,384.46,-8.41,41.52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 16:30,22.1,3.2,69,0,2.19,17.4,78.62,0.1,24.7,21,24.7,270,65,344,456,93,0.16,384.37,-8.3,41.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 17:00,21.1,4.3,46,0,2.04,18.6,78.65,0.1,24,20.8,24,166,40,349,443,33,0.28,384.13,-8.5,41.47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 17:30,21,4.5,51,0,2.02,18.8,78.64,0.1,23.1,20.5,23.1,134,32,339,430,10,0.17,384.13,-8.31,41.86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 18:00,20.1,2.1,74,0,1.89,19.5,78.63,0.1,22.1,20.3,22.1,178,51,302,427,2,0.13,384.23,-8.39,41.65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 18:30,18.5,2.2,54,0,1.66,22.2,78.63,0.1,21,19.8,21,59,12,294,401,-60,0.07,384.61,-8.39,41.74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 19:00,15.8,2.3,28,0,1.32,26.3,78.65,0.1,19.9,19.3,19.9,5,1,280,375,-90,0.01,385.9,-8.49,41.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 19:30,13.8,1.7,23,0,1.1,29.8,78.67,0.1,19.9,19.3,19.9,0,0,277,362,-85,0,386.76,-8.48,41.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 20:00,12.8,1.7,21,0,1.01,31.5,78.68,0.1,17.7,18.1,17.7,0,0,275,356,-81,0.01,387.25,-8.5,41.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 20:30,12.1,1.7,334,0,0.96,31.4,78.68,0.1,17.7,18.1,17.7,0,0,267,351,-83,0.01,389.31,-8.72,41.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 21:00,11.9,2.5,311,0,0.97,30.3,78.69,0.1,15.6,17.5,15.6,0,0,264,349,-84,0,392.51,-8.87,41.76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 21:30,11.1,1.3,303,0,0.91,31.3,78.71,0.1,13.5,17,13.5,0,0,264,341,-76,0.01,393.01,-8.77,41.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 22:00,10.7,1.6,310,0,0.89,30.6,78.71,0.1,14.9,15.9,14.9,0,0,261,337,-76,0,395.14,-8.99,41.71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 22:30,10.3,2.4,310,0,0.86,31,78.7,0.09,14.4,15.4,14.4,0,0,260,336,-76,0.03,392.02,-8.76,41.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 23:00,10.1,1.5,294,0,0.84,31.9,78.69,0.09,14,15,14,0,0,259,331,-72,-0.01,395.04,-9.05,41.49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
02.05.2006 23:30,10.4,2.2,314,0,0.84,33.1,78.7,0.09,13.5,14.6,13.5,0,0,261,334,-72,0,393.27,-8.9,41.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 00:00,12.7,3,349,0,0.99,32.2,78.72,0.09,13.1,14.2,13.1,0,0,261,330,-69,0,390.21,-8.79,41.62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 00:30,12.6,4.6,356,0,0.96,34,78.74,0.09,13.1,14.2,13.1,0,0,273,347,-74,0.1,387.77,-8.61,41.68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 01:00,12,6.3,5,0,0.87,37.8,78.75,0.09,12.7,13.6,12.7,0,0,275,356,-81,0.2,387.79,-8.6,41.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 01:30,11.5,5.4,360,0,0.79,41,78.76,0.09,12.7,13.6,12.7,0,0,270,353,-82,0.3,387.63,-8.56,41.77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 02:00,11,4.4,347,0,0.76,41.9,78.75,0.09,12.7,13.4,12.7,0,0,266,349,-83,0.16,387.61,-8.48,41.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 02:30,10.6,4.2,1,0,0.73,42.7,78.75,0.09,12.6,13.1,12.6,0,0,262,347,-84,0.13,388.01,-8.53,41.77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 03:00,9.6,2.9,27,0,0.65,45,78.77,0.09,12,12.7,12,0,0,262,336,-74,0.05,388.17,-8.53,41.91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 03:30,8.4,1.9,3,0,0.56,48.7,78.78,0.09,11.5,12.4,11.5,0,0,255,324,-69,0.02,389.42,-8.51,42.24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 04:00,8.3,2.4,4,0,0.53,50.8,78.8,0.09,11,12.2,11,0,0,265,323,-57,0.01,389.11,-8.51,41.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 04:30,8.4,0.8,11,0,0.55,49.4,78.82,0.09,11,12.2,11,0,0,284,324,-40,-0.01,389.47,-8.61,41.97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 05:00,7.5,0.6,34,0,0.51,50.1,78.82,0.09,11,11.8,11,0,0,266,320,-54,0,390.35,-8.59,41.98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 05:30,7,1.7,338,0,0.48,51.5,78.83,0.09,11,11.8,11,7,1,257,324,-61,0,390.65,-8.73,41.86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 06:00,7,1.3,14,0,0.46,53.3,78.85,0.09,10.5,11.6,10.5,24,5,250,320,-51,0.01,390.86,-8.7,41.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 06:30,9.7,1.3,337,0,0.64,46.8,78.89,0.09,10,11.4,10,91,19,254,331,-5,0,390.52,-8.66,42.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 07:00,14,1.4,16,0,1.03,35.4,78.91,0.09,10.2,11.3,10.2,320,72,271,371,148,0.09,398.93,-9.12,41.78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 07:30,15.4,2,44,0,1.16,32.9,78.9,0.09,10.3,11.1,10.3,437,101,274,396,214,0.06,388.38,-8.65,41.96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 08:00,16.3,2.2,61,0,1.26,31.9,78.91,0.09,11.7,11.3,11.7,548,127,279,421,278,0.17,387.98,-8.52,42.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 08:30,17.8,1.8,110,0,1.45,28.7,78.91,0.09,13.1,11.5,13.1,652,153,285,448,335,0.14,386.25,-8.6,41.83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 09:00,19.3,1.2,100,0,1.67,25.3,78.9,0.09,17,12.8,17,749,177,291,477,386,0.04,386.13,-8.53,42.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 09:30,21.3,2.6,170,0,1.99,20.8,78.87,0.09,18.8,13.7,18.8,836,198,305,509,434,0.02,386.05,-8.4,42.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 10:00,22.9,3.4,159,0,2.33,16.1,78.83,0.09,20.7,14.5,20.7,914,216,311,532,478,0.03,385.3,-8.41,41.93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 10:30,24.2,4.7,196,0,2.61,13.2,78.81,0.09,22.6,15.5,22.6,975,231,317,550,510,0.29,385.22,-8.35,41.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 11:00,24.2,5.8,180,0,2.69,11,78.78,0.09,24.6,16.4,24.6,1023,243,322,561,541,0.43,385.47,-8.4,41.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 11:30,25,6.7,190,0,2.89,8.9,78.76,0.09,26.8,17.6,26.8,1061,253,325,571,562,0.37,385.17,-8.49,41.57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 12:00,25.4,6.8,205,0,2.98,8,78.72,0.09,29,18.8,29,1041,249,325,575,542,0.28,384.7,-8.39,41.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 12:30,24.5,7.1,216,0,2.83,8,78.71,0.09,29.8,20,29.8,840,201,322,551,410,0.35,384.55,-8.32,41.73,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 13:00,25.9,6.8,206,0,3.07,7.7,78.68,0.09,30.5,21.3,30.5,1069,257,336,578,570,0.38,384.42,-8.32,41.78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 13:30,25.3,6.6,223,0,2.97,8,78.67,0.09,31.1,22.1,31.1,1072,261,327,584,554,0.33,384.65,-8.38,41.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 14:00,25.5,7.8,213,0,3,8.2,78.65,0.1,31.7,22.9,31.7,868,212,329,557,429,0.34,382.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 14:30,24.9,6.9,187,0,2.85,9.1,78.64,0.1,30.9,23.3,30.9,784,191,333,548,378,0.14,382.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 15:00,23.4,7.3,186,0,2.6,9.7,78.61,0.1,30.2,23.6,30.2,648,158,334,520,304,0.56,382.54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 15:30,22.9,6.4,201,0,2.51,9.8,78.59,0.1,28.8,23.4,28.8,374,91,334,478,139,0.23,382.54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 16:00,22.4,4.6,188,0,2.44,9.5,78.57,0.1,27.5,23.2,27.5,280,68,322,465,70,0.12,385.12,-8.51,41.44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 16:30,21.3,5.3,176,0,2.28,10,78.57,0.1,27.5,23.2,27.5,189,46,322,446,19,0.26,385.26,-8.47,41.44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 17:00,21.2,5.5,200,0,2.25,10.3,78.56,0.1,24.4,22.1,24.4,199,48,312,441,22,0.29,385.41,-8.47,41.49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 17:30,21,5.2,204,0,2.22,10.6,78.56,0.1,24.4,22.1,24.4,176,44,313,435,11,0.21,385.24,-8.47,41.64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 18:00,20.8,4.6,189,0,2.18,10.9,78.54,0.1,23.1,21.2,23.1,114,28,321,427,-20,0.23,385.15,-8.42,41.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 18:30,19.5,4,210,0,2,11.8,78.56,0.1,23.1,21.2,23.1,57,14,295,412,-74,0.17,385.17,-8.55,41.32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 19:00,17.4,1.5,258,0,1.71,13.3,78.57,0.1,21,20.2,21,6,1,297,389,-87,0,385.75,-8.44,41.54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 19:30,15.3,1.9,286,0,1.46,15.2,78.59,0.1,21,20.2,21,0,0,291,373,-81,0.01,387.46,-8.51,41.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 20:00,16.5,2.7,298,0,1.6,14.3,78.59,0.1,19,19,19,0,0,312,377,-65,0.07,387.85,-8.56,41.51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 20:30,17,3.3,271,0,1.65,14.3,78.6,0.1,18.4,18.5,18.4,0,0,319,386,-66,0.17,388.6,-8.63,41.51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 21:00,17.8,2.7,247,0,1.76,13.6,78.61,0.1,17.8,18,17.8,0,0,334,387,-53,0.11,387.42,-8.56,41.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 21:30,16.9,4,152,0,1.49,22.3,78.65,0.1,17.5,17.6,17.5,0,0,326,388,-61,0.12,387.13,-8.49,41.64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 22:00,16,5.2,163,0,1.26,30,78.65,0.1,17.3,17.2,17.3,0,0,332,389,-57,0.31,388.23,-8.44,41.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 22:30,15.5,4.5,212,0,1.23,30,78.68,0.1,17,17,17,0,0,295,380,-85,0.12,387.43,-8.49,41.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
03.05.2006 23:00,14.1,2.7,223,0,1.06,33.8,78.72,0.1,16.8,16.8,16.8,0,0,277,366,-89,-0.03,387.58,-8.49,41.69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,#N/A
